frame,battery,height,status,timestamp
876,65,100,Flying,20:35:16
877,65,100,Flying,20:35:16
878,65,100,Flying,20:35:16
879,65,100,Flying,20:35:16
880,65,100,Flying,20:35:17
881,65,100,Flying,20:35:17
882,65,100,Flying,20:35:17
883,65,100,Flying,20:35:17
884,65,100,Flying,20:35:17
885,65,100,Flying,20:35:17
886,65,100,Flying,20:35:17
887,65,100,Flying,20:35:17
888,65,100,Flying,20:35:17
889,65,100,Flying,20:35:17
890,65,100,Flying,20:35:17
891,65,100,Flying,20:35:17
892,65,100,Flying,20:35:17
893,65,100,Flying,20:35:17
894,65,100,Flying,20:35:17
895,65,100,Flying,20:35:17
896,65,100,Flying,20:35:17
897,64,100,Flying,20:35:17
898,64,100,Flying,20:35:17
899,64,100,Flying,20:35:18
900,64,100,Flying,20:35:18
901,64,100,Flying,20:35:18
902,64,100,Flying,20:35:18
903,64,100,Flying,20:35:18
904,64,100,Flying,20:35:18
905,64,100,Flying,20:35:18
906,64,100,Flying,20:35:18
907,64,100,Flying,20:35:18
908,64,100,Flying,20:35:18
909,64,100,Flying,20:35:18
910,64,100,Flying,20:35:18
911,64,100,Flying,20:35:18
912,64,100,Flying,20:35:18
913,64,100,Flying,20:35:18
914,64,100,Flying,20:35:18
915,64,100,Flying,20:35:18
916,64,100,Flying,20:35:18
917,64,100,Flying,20:35:18
918,64,100,Flying,20:35:18
919,64,100,Flying,20:35:19
920,64,100,Flying,20:35:19
921,64,100,Flying,20:35:19
922,64,100,Flying,20:35:19
923,64,100,Flying,20:35:19
924,64,100,Flying,20:35:19
925,64,100,Flying,20:35:19
926,64,100,Flying,20:35:19
927,64,100,Flying,20:35:19
928,64,100,Flying,20:35:19
929,64,100,Flying,20:35:19
930,64,100,Flying,20:35:19
931,64,100,Flying,20:35:19
932,64,100,Flying,20:35:19
933,64,100,Flying,20:35:19
934,64,100,Flying,20:35:19
935,64,100,Flying,20:35:19
936,64,100,Flying,20:35:19
937,64,100,Flying,20:35:19
938,64,100,Flying,20:35:19
939,64,100,Flying,20:35:20
940,64,100,Flying,20:35:20
941,64,100,Flying,20:35:20
942,64,100,Flying,20:35:20
943,64,100,Flying,20:35:20
944,64,100,Flying,20:35:20
945,64,100,Flying,20:35:20
946,64,100,Flying,20:35:20
947,64,100,Flying,20:35:20
948,64,100,Flying,20:35:20
949,64,100,Flying,20:35:20
950,64,100,Flying,20:35:20
951,64,100,Flying,20:35:20
952,64,100,Flying,20:35:20
953,64,100,Flying,20:35:20
954,64,100,Flying,20:35:20
955,64,100,Flying,20:35:20
956,64,100,Flying,20:35:20
957,63,100,Flying,20:35:21
958,63,100,Flying,20:35:21
959,63,100,Flying,20:35:21
960,63,100,Flying,20:35:21
961,63,100,Flying,20:35:21
962,63,100,Flying,20:35:21
963,63,100,Flying,20:35:21
964,63,100,Flying,20:35:21
965,63,100,Flying,20:35:21
966,63,100,Flying,20:35:21
967,63,100,Flying,20:35:21
968,63,100,Flying,20:35:21
969,63,100,Flying,20:35:21
970,63,100,Flying,20:35:21
971,63,100,Flying,20:35:21
972,63,100,Flying,20:35:21
973,63,100,Flying,20:35:21
974,63,100,Flying,20:35:21
975,63,100,Flying,20:35:21
976,63,100,Flying,20:35:21
977,63,100,Flying,20:35:22
978,63,100,Flying,20:35:22
979,63,100,Flying,20:35:22
980,63,100,Flying,20:35:22
981,63,100,Flying,20:35:22
982,63,100,Flying,20:35:22
983,63,100,Flying,20:35:22
984,63,100,Flying,20:35:22
985,63,100,Flying,20:35:22
986,63,100,Flying,20:35:22
987,62,100,Flying,20:35:22
988,62,100,Flying,20:35:22
989,60,-10,Landing,20:35:26
990,60,-10,Landing,20:35:26
991,60,-10,Landing,20:35:27
992,60,-10,Landing,20:35:27
993,60,-10,Landing,20:35:27
1075,60,-10,Landing,20:35:27
1076,60,-10,Landing,20:35:27
1077,60,0,Landing,20:35:27
1078,60,0,Landing,20:35:27
1079,60,0,Landing,20:35:27
1080,60,0,Landing,20:35:27
1081,60,0,Landing,20:35:27
1082,60,0,Landing,20:35:27
1083,60,0,Landing,20:35:27
1084,60,0,Landing,20:35:27
1085,60,0,Landing,20:35:27
1086,60,0,Landing,20:35:27
1087,60,0,Landing,20:35:27
1088,60,0,Landing,20:35:27
1089,60,0,Landing,20:35:27
1090,60,0,Landing,20:35:27
1091,60,0,Landing,20:35:27
1092,60,0,Landing,20:35:27
1093,60,0,Landing,20:35:28
1094,60,0,Landing,20:35:28
1095,60,0,Landing,20:35:28
1096,60,0,Landing,20:35:28
1097,60,0,Landing,20:35:28
1098,60,0,Landing,20:35:28
1099,60,0,Landing,20:35:28
1100,60,0,Landing,20:35:28
1101,60,0,Landing,20:35:28
1102,60,0,Landing,20:35:28
1103,60,0,Landing,20:35:28
1104,60,0,Landing,20:35:28
1105,60,0,Landing,20:35:28
1106,60,0,Landing,20:35:28
1107,59,0,Landing,20:35:28
1108,59,0,Landing,20:35:28
1109,59,0,Landing,20:35:28
1110,59,0,Landing,20:35:28
1111,59,0,Landing,20:35:28
1112,59,0,Landing,20:35:28
1113,59,0,Landing,20:35:29
1114,59,0,Landing,20:35:29
1115,59,0,Landing,20:35:29
1116,59,0,Landing,20:35:29
1117,59,0,Landing,20:35:29
1118,59,0,Landing,20:35:29
1119,59,0,Landing,20:35:29
1120,59,0,Landing,20:35:29
1121,59,0,Landing,20:35:29
1122,59,0,Landing,20:35:29
1123,59,0,Landing,20:35:29
1124,59,0,Landing,20:35:29
1125,59,0,Landing,20:35:29
1126,59,0,Landing,20:35:29
1127,59,0,Landing,20:35:29
0,70,0,Idle,20:46:30
1,70,0,Idle,20:46:30
2,70,0,Idle,20:46:30
3,70,0,Idle,20:46:30
4,70,0,Idle,20:46:30
5,70,0,Idle,20:46:30
6,70,0,Idle,20:46:30
7,70,0,Idle,20:46:30
8,70,0,Idle,20:46:30
9,70,0,Idle,20:46:30
10,70,0,Idle,20:46:30
11,70,0,Idle,20:46:30
12,70,0,Idle,20:46:30
13,70,0,Idle,20:46:30
14,70,0,Idle,20:46:31
15,70,0,Idle,20:46:31
16,70,0,Idle,20:46:31
17,70,0,Idle,20:46:31
18,70,0,Idle,20:46:31
19,70,0,Idle,20:46:31
20,70,0,Idle,20:46:31
21,70,0,Idle,20:46:31
23,70,0,Idle,20:46:31
24,70,0,Idle,20:46:31
25,70,0,Idle,20:46:31
26,70,0,Idle,20:46:31
27,70,0,Idle,20:46:31
29,70,0,Idle,20:46:31
30,70,0,Idle,20:46:31
31,70,0,Idle,20:46:31
32,70,0,Idle,20:46:31
33,70,0,Idle,20:46:32
34,70,0,Idle,20:46:32
35,70,0,Idle,20:46:32
36,70,0,Idle,20:46:32
37,70,0,Idle,20:46:32
39,70,0,Idle,20:46:32
40,70,0,Idle,20:46:32
41,70,0,Idle,20:46:32
43,70,0,Idle,20:46:32
44,70,0,Idle,20:46:32
45,70,0,Idle,20:46:32
46,70,0,Idle,20:46:32
47,70,0,Idle,20:46:32
48,70,0,Idle,20:46:32
49,70,0,Idle,20:46:32
51,70,0,Idle,20:46:32
52,70,0,Idle,20:46:32
53,70,0,Idle,20:46:33
54,70,0,Idle,20:46:33
55,70,0,Idle,20:46:33
56,70,0,Idle,20:46:33
57,70,0,Idle,20:46:33
58,70,0,Idle,20:46:33
59,70,0,Idle,20:46:33
61,70,0,Idle,20:46:33
62,70,0,Idle,20:46:33
63,70,0,Idle,20:46:33
64,70,0,Idle,20:46:33
65,70,0,Idle,20:46:33
67,70,0,Idle,20:46:33
68,70,0,Idle,20:46:33
69,70,0,Idle,20:46:33
70,70,0,Idle,20:46:33
71,70,0,Idle,20:46:33
72,70,0,Idle,20:46:34
73,70,0,Idle,20:46:34
74,70,0,Idle,20:46:34
75,70,0,Idle,20:46:34
76,70,0,Idle,20:46:34
77,70,0,Idle,20:46:34
79,70,0,Idle,20:46:34
80,70,0,Idle,20:46:34
81,70,0,Idle,20:46:34
82,70,0,Idle,20:46:34
83,70,0,Idle,20:46:34
84,70,0,Idle,20:46:34
85,70,0,Idle,20:46:34
87,70,0,Idle,20:46:34
88,70,0,Idle,20:46:34
89,70,0,Idle,20:46:34
90,70,0,Idle,20:46:34
91,70,0,Idle,20:46:35
92,70,0,Idle,20:46:35
93,70,0,Idle,20:46:35
94,70,0,Idle,20:46:35
95,70,0,Idle,20:46:35
97,70,0,Idle,20:46:35
98,70,0,Idle,20:46:35
99,70,0,Idle,20:46:35
100,70,0,Idle,20:46:35
101,70,0,Idle,20:46:35
102,70,0,Idle,20:46:35
103,70,0,Idle,20:46:35
105,70,0,Idle,20:46:35
106,70,0,Idle,20:46:35
107,70,0,Idle,20:46:35
108,70,0,Idle,20:46:35
109,70,0,Idle,20:46:35
111,70,0,Idle,20:46:36
112,70,0,Idle,20:46:36
113,70,0,Idle,20:46:36
114,70,0,Idle,20:46:36
115,70,0,Idle,20:46:36
117,70,0,Idle,20:46:36
118,70,0,Idle,20:46:36
119,70,0,Idle,20:46:36
120,70,0,Idle,20:46:36
121,70,0,Idle,20:46:36
123,70,0,Idle,20:46:36
124,70,0,Idle,20:46:36
125,70,0,Idle,20:46:36
126,70,0,Idle,20:46:36
127,70,0,Idle,20:46:36
128,70,0,Idle,20:46:36
129,70,0,Idle,20:46:36
130,70,0,Idle,20:46:37
131,70,0,Idle,20:46:37
133,70,0,Idle,20:46:37
134,70,0,Idle,20:46:37
135,70,0,Idle,20:46:37
136,70,0,Idle,20:46:37
137,70,0,Idle,20:46:37
138,70,0,Idle,20:46:37
139,70,0,Idle,20:46:37
140,70,0,Idle,20:46:37
141,70,0,Idle,20:46:37
143,70,0,Idle,20:46:37
144,70,0,Idle,20:46:37
145,70,0,Idle,20:46:37
146,70,0,Idle,20:46:37
147,70,0,Idle,20:46:37
148,70,0,Idle,20:46:37
149,70,0,Idle,20:46:37
150,70,0,Idle,20:46:38
151,70,0,Idle,20:46:38
153,70,0,Idle,20:46:38
154,70,0,Idle,20:46:38
155,70,0,Idle,20:46:38
156,70,0,Idle,20:46:38
157,70,0,Idle,20:46:38
158,70,0,Idle,20:46:38
159,70,0,Idle,20:46:38
160,70,0,Idle,20:46:38
161,70,0,Idle,20:46:38
163,70,0,Idle,20:46:38
164,70,0,Idle,20:46:38
165,70,0,Idle,20:46:38
166,70,0,Idle,20:46:38
167,70,0,Idle,20:46:38
168,70,0,Idle,20:46:38
169,70,0,Idle,20:46:39
171,70,0,Idle,20:46:39
172,70,0,Idle,20:46:39
173,70,0,Idle,20:46:39
174,70,0,Idle,20:46:39
175,70,0,Idle,20:46:40
176,70,0,Idle,20:46:40
177,70,0,Idle,20:46:40
178,70,0,Idle,20:46:40
179,70,0,Idle,20:46:40
180,70,0,Idle,20:46:40
181,70,0,Idle,20:46:40
182,70,0,Idle,20:46:40
183,70,0,Idle,20:46:40
184,70,0,Idle,20:46:40
185,70,0,Idle,20:46:40
187,70,0,Idle,20:46:40
188,70,0,Idle,20:46:40
189,70,0,Idle,20:46:41
190,70,0,Idle,20:46:41
191,70,0,Idle,20:46:41
193,70,0,Idle,20:46:41
194,70,0,Idle,20:46:41
195,70,0,Idle,20:46:41
197,70,0,Idle,20:46:41
198,70,0,Idle,20:46:41
199,70,0,Idle,20:46:41
201,70,0,Idle,20:46:41
202,70,0,Idle,20:46:41
203,70,0,Idle,20:46:41
204,70,0,Idle,20:46:41
205,70,0,Idle,20:46:41
206,70,0,Idle,20:46:41
207,70,0,Idle,20:46:41
209,70,0,Idle,20:46:41
210,70,0,Idle,20:46:42
211,70,0,Idle,20:46:42
212,70,0,Idle,20:46:42
213,70,0,Idle,20:46:42
214,70,0,Idle,20:46:42
215,70,0,Idle,20:46:42
217,70,0,Idle,20:46:42
218,70,0,Idle,20:46:42
219,70,0,Idle,20:46:42
220,70,0,Idle,20:46:42
221,70,0,Idle,20:46:42
222,70,0,Idle,20:46:42
223,70,0,Idle,20:46:42
225,70,0,Idle,20:46:42
226,70,0,Idle,20:46:42
227,70,0,Idle,20:46:42
228,70,0,Idle,20:46:42
229,70,0,Idle,20:46:43
230,70,0,Idle,20:46:43
231,70,0,Idle,20:46:43
233,70,0,Idle,20:46:43
234,70,0,Idle,20:46:43
235,70,0,Idle,20:46:43
236,70,0,Idle,20:46:43
237,70,0,Idle,20:46:43
238,70,0,Idle,20:46:43
239,70,0,Idle,20:46:43
240,70,0,Idle,20:46:43
241,70,0,Idle,20:46:43
242,70,0,Idle,20:46:43
243,70,0,Idle,20:46:43
245,70,0,Idle,20:46:43
246,70,0,Idle,20:46:43
247,70,0,Idle,20:46:43
248,70,0,Idle,20:46:43
249,70,0,Idle,20:46:44
250,70,0,Idle,20:46:44
251,70,0,Idle,20:46:44
252,70,0,Idle,20:46:44
253,70,0,Idle,20:46:44
255,70,0,Idle,20:46:44
256,70,0,Idle,20:46:44
257,70,0,Idle,20:46:44
258,70,0,Idle,20:46:44
259,70,0,Idle,20:46:44
261,70,0,Idle,20:46:44
262,70,0,Idle,20:46:44
263,70,0,Idle,20:46:44
264,70,0,Idle,20:46:44
265,70,0,Idle,20:46:44
266,70,0,Idle,20:46:44
267,70,0,Idle,20:46:44
269,70,0,Idle,20:46:45
270,70,0,Idle,20:46:45
271,70,0,Idle,20:46:45
272,70,0,Idle,20:46:45
273,70,0,Idle,20:46:45
274,70,0,Idle,20:46:45
275,70,0,Idle,20:46:45
276,70,0,Idle,20:46:45
277,70,0,Idle,20:46:45
278,70,0,Idle,20:46:45
279,70,0,Idle,20:46:45
281,70,0,Idle,20:46:45
282,70,0,Idle,20:46:45
283,70,0,Idle,20:46:45
284,70,0,Idle,20:46:45
285,70,0,Idle,20:46:45
286,70,0,Idle,20:46:45
287,70,0,Idle,20:46:46
289,70,0,Idle,20:46:46
290,70,0,Idle,20:46:46
291,70,0,Idle,20:46:46
292,70,0,Idle,20:46:46
293,70,0,Idle,20:46:46
294,70,0,Idle,20:46:46
295,70,0,Idle,20:46:46
296,70,0,Idle,20:46:46
297,70,0,Idle,20:46:46
298,70,0,Idle,20:46:46
299,70,0,Idle,20:46:46
301,70,0,Idle,20:46:46
302,70,0,Idle,20:46:46
303,70,0,Idle,20:46:46
304,70,0,Idle,20:46:46
305,70,0,Idle,20:46:46
307,70,0,Idle,20:46:46
308,70,0,Idle,20:46:47
309,70,0,Idle,20:46:47
310,70,0,Idle,20:46:47
311,70,0,Idle,20:46:47
312,70,0,Idle,20:46:47
313,70,0,Idle,20:46:47
314,70,0,Idle,20:46:47
315,70,0,Idle,20:46:47
316,70,0,Idle,20:46:47
317,70,0,Idle,20:46:47
319,70,0,Idle,20:46:47
320,70,0,Idle,20:46:47
321,70,0,Idle,20:46:47
322,70,0,Idle,20:46:47
323,70,0,Idle,20:46:47
324,70,0,Idle,20:46:47
325,70,0,Idle,20:46:47
326,70,0,Idle,20:46:48
327,70,0,Idle,20:46:48
329,70,0,Idle,20:46:48
330,70,0,Idle,20:46:48
331,70,0,Idle,20:46:48
332,70,0,Idle,20:46:48
333,70,0,Idle,20:46:48
334,70,0,Idle,20:46:48
335,70,0,Idle,20:46:48
336,70,0,Idle,20:46:48
337,70,0,Idle,20:46:48
338,70,0,Idle,20:46:48
339,70,0,Idle,20:46:48
340,70,0,Idle,20:46:48
341,70,0,Idle,20:46:48
342,70,0,Idle,20:46:48
343,70,0,Idle,20:46:48
345,70,0,Idle,20:46:48
346,70,0,Idle,20:46:49
347,70,0,Idle,20:46:49
348,70,0,Idle,20:46:49
349,70,0,Idle,20:46:49
350,70,0,Idle,20:46:49
351,70,0,Idle,20:46:49
352,70,0,Idle,20:46:49
353,69,0,Idle,20:46:49
355,69,0,Idle,20:46:49
356,69,0,Idle,20:46:49
357,69,0,Idle,20:46:49
358,69,0,Idle,20:46:49
359,69,0,Idle,20:46:49
361,69,0,Idle,20:46:49
362,69,0,Idle,20:46:49
363,69,0,Idle,20:46:49
364,69,0,Idle,20:46:49
365,69,0,Idle,20:46:50
367,69,0,Idle,20:46:50
368,69,0,Idle,20:46:50
369,69,0,Idle,20:46:50
370,69,0,Idle,20:46:50
371,69,0,Idle,20:46:50
372,69,0,Idle,20:46:50
373,69,0,Idle,20:46:50
375,69,0,Idle,20:46:50
376,69,0,Idle,20:46:50
377,69,0,Idle,20:46:50
378,69,0,Idle,20:46:50
379,69,0,Idle,20:46:50
380,69,0,Idle,20:46:50
381,69,0,Idle,20:46:50
382,69,0,Idle,20:46:50
383,69,0,Idle,20:46:50
385,69,0,Idle,20:46:51
386,69,0,Idle,20:46:51
387,69,0,Idle,20:46:51
388,69,0,Idle,20:46:51
389,69,0,Idle,20:46:51
390,69,0,Idle,20:46:51
391,69,0,Idle,20:46:51
392,69,0,Idle,20:46:51
393,69,0,Idle,20:46:51
395,69,0,Idle,20:46:51
396,69,0,Idle,20:46:51
397,69,0,Idle,20:46:51
398,69,0,Idle,20:46:51
399,69,0,Idle,20:46:51
400,69,0,Idle,20:46:51
401,69,0,Idle,20:46:51
402,69,0,Idle,20:46:51
403,69,0,Idle,20:46:51
405,69,0,Idle,20:46:52
406,69,0,Idle,20:46:52
407,69,0,Idle,20:46:52
408,69,0,Idle,20:46:52
409,69,0,Idle,20:46:52
410,69,0,Idle,20:46:52
411,69,0,Idle,20:46:52
412,69,0,Idle,20:46:52
413,69,0,Idle,20:46:52
414,69,0,Idle,20:46:52
415,69,0,Idle,20:46:52
417,69,0,Idle,20:46:52
418,69,0,Idle,20:46:52
419,69,0,Idle,20:46:52
420,69,0,Idle,20:46:52
421,69,0,Idle,20:46:52
423,69,0,Idle,20:46:52
424,69,0,Idle,20:46:53
425,69,0,Idle,20:46:53
426,69,0,Idle,20:46:53
427,69,0,Idle,20:46:53
428,69,0,Idle,20:46:53
429,69,0,Idle,20:46:53
430,69,0,Idle,20:46:53
431,69,0,Idle,20:46:53
433,69,0,Idle,20:46:53
434,69,0,Idle,20:46:53
435,69,0,Idle,20:46:53
436,69,0,Idle,20:46:53
437,69,0,Idle,20:46:53
438,69,0,Idle,20:46:53
439,69,0,Idle,20:46:53
440,69,0,Idle,20:46:53
441,69,0,Idle,20:46:53
443,69,0,Idle,20:46:54
444,69,0,Idle,20:46:54
445,69,0,Idle,20:46:54
446,69,0,Idle,20:46:54
447,69,0,Idle,20:46:54
449,69,0,Idle,20:46:54
450,69,0,Idle,20:46:54
451,69,0,Idle,20:46:54
452,69,0,Idle,20:46:54
453,69,0,Idle,20:46:54
455,69,0,Idle,20:46:54
456,69,0,Idle,20:46:54
457,69,0,Idle,20:46:54
458,69,0,Idle,20:46:54
459,69,0,Idle,20:46:54
460,69,0,Idle,20:46:54
461,69,0,Idle,20:46:54
462,69,0,Idle,20:46:55
463,69,0,Idle,20:46:55
465,69,0,Idle,20:46:55
466,69,0,Idle,20:46:55
467,69,0,Idle,20:46:55
468,69,0,Idle,20:46:55
469,69,0,Idle,20:46:55
471,69,0,Idle,20:46:55
472,69,0,Idle,20:46:55
473,69,0,Idle,20:46:55
474,69,0,Idle,20:46:55
475,69,0,Idle,20:46:55
476,69,0,Idle,20:46:55
477,69,0,Idle,20:46:55
479,69,0,Idle,20:46:55
480,69,0,Idle,20:46:55
481,69,0,Idle,20:46:55
482,69,0,Idle,20:46:56
483,69,0,Idle,20:46:56
484,69,0,Idle,20:46:56
485,69,0,Idle,20:46:56
487,69,0,Idle,20:46:56
488,69,0,Idle,20:46:56
489,69,0,Idle,20:46:56
490,69,0,Idle,20:46:56
491,69,0,Idle,20:46:56
492,69,0,Idle,20:46:56
493,69,0,Idle,20:46:56
494,69,0,Idle,20:46:56
495,69,0,Idle,20:46:56
497,69,0,Idle,20:46:56
498,69,0,Idle,20:46:56
499,69,0,Idle,20:46:56
500,69,0,Idle,20:46:56
501,69,0,Idle,20:46:56
502,69,0,Idle,20:46:57
503,69,0,Idle,20:46:57
504,69,0,Idle,20:46:57
505,69,0,Idle,20:46:57
506,69,0,Idle,20:46:57
507,69,0,Idle,20:46:57
509,69,0,Idle,20:46:57
510,69,0,Idle,20:46:57
511,69,0,Idle,20:46:57
512,69,0,Idle,20:46:57
513,69,0,Idle,20:46:57
514,69,0,Idle,20:46:57
515,69,0,Idle,20:46:57
516,69,0,Idle,20:46:57
517,69,0,Idle,20:46:57
518,69,0,Idle,20:46:57
519,69,0,Idle,20:46:57
520,69,0,Idle,20:46:58
521,69,0,Idle,20:46:58
522,69,0,Idle,20:46:58
523,69,0,Idle,20:46:58
524,69,0,Idle,20:46:58
525,69,0,Idle,20:46:58
527,69,0,Idle,20:46:58
528,69,0,Idle,20:46:58
529,69,0,Idle,20:46:58
530,69,0,Idle,20:46:58
531,69,0,Idle,20:46:58
533,69,0,Idle,20:46:58
534,68,0,Idle,20:46:58
535,68,0,Idle,20:46:58
536,68,0,Idle,20:46:58
537,68,0,Idle,20:46:58
538,68,0,Idle,20:46:58
539,68,0,Idle,20:46:59
540,68,0,Idle,20:46:59
541,68,0,Idle,20:46:59
542,68,0,Idle,20:46:59
543,68,0,Idle,20:46:59
544,68,0,Idle,20:46:59
545,68,0,Idle,20:46:59
546,68,0,Idle,20:46:59
547,68,0,Idle,20:46:59
548,68,0,Idle,20:46:59
549,68,0,Idle,20:46:59
550,68,0,Idle,20:46:59
551,68,0,Idle,20:46:59
552,68,0,Idle,20:46:59
553,68,0,Idle,20:47:00
554,68,0,Idle,20:47:00
555,68,0,Idle,20:47:00
557,68,0,Idle,20:47:00
558,68,0,Idle,20:47:00
559,68,0,Idle,20:47:00
560,68,0,Idle,20:47:00
561,68,0,Idle,20:47:00
562,68,0,Idle,20:47:00
564,68,0,Idle,20:47:00
565,68,0,Idle,20:47:00
567,68,0,Idle,20:47:00
568,68,0,Idle,20:47:00
569,68,0,Idle,20:47:00
570,68,0,Idle,20:47:00
571,68,0,Idle,20:47:00
572,68,0,Idle,20:47:01
573,68,0,Idle,20:47:01
575,68,0,Idle,20:47:01
576,68,0,Idle,20:47:01
577,68,0,Idle,20:47:01
578,68,0,Idle,20:47:01
579,68,0,Idle,20:47:01
580,68,0,Idle,20:47:01
581,68,0,Idle,20:47:01
583,68,0,Idle,20:47:01
584,68,0,Idle,20:47:01
586,68,0,Idle,20:47:01
587,68,0,Idle,20:47:01
588,68,0,Idle,20:47:01
589,68,0,Idle,20:47:02
590,68,0,Idle,20:47:02
592,68,0,Idle,20:47:02
593,68,0,Idle,20:47:02
594,68,0,Idle,20:47:02
595,68,0,Idle,20:47:02
596,68,0,Idle,20:47:02
597,68,0,Idle,20:47:02
598,68,0,Idle,20:47:02
599,68,0,Idle,20:47:02
600,68,0,Idle,20:47:02
602,68,0,Idle,20:47:02
603,68,0,Idle,20:47:02
604,68,0,Idle,20:47:02
606,68,0,Idle,20:47:02
607,68,0,Idle,20:47:02
608,68,0,Idle,20:47:02
610,68,0,Idle,20:47:03
611,68,0,Idle,20:47:03
612,68,0,Idle,20:47:03
0,66,0,Idle,20:48:10
1,66,0,Idle,20:48:11
2,66,0,Idle,20:48:11
3,66,0,Idle,20:48:11
4,66,0,Idle,20:48:12
5,66,0,Idle,20:48:12
11,66,0,Idle,20:48:12
17,66,0,Idle,20:48:13
23,66,0,Idle,20:48:13
29,66,0,Idle,20:48:13
35,66,0,Idle,20:48:14
41,66,0,Idle,20:48:14
49,66,0,Idle,20:48:14
55,66,0,Idle,20:48:14
61,66,0,Idle,20:48:15
67,66,0,Idle,20:48:15
69,66,0,Idle,20:48:15
76,66,0,Idle,20:48:16
84,66,0,Idle,20:48:16
90,66,0,Idle,20:48:16
96,66,0,Idle,20:48:17
102,66,0,Idle,20:48:17
108,66,0,Idle,20:48:17
114,66,0,Idle,20:48:18
120,66,0,Idle,20:48:18
126,66,0,Idle,20:48:18
132,66,0,Idle,20:48:18
138,66,0,Idle,20:48:19
144,66,0,Idle,20:48:19
150,66,0,Idle,20:48:19
156,66,0,Idle,20:48:20
164,66,0,Idle,20:48:20
168,66,0,Idle,20:48:20
176,66,0,Idle,20:48:21
182,66,0,Idle,20:48:21
188,66,0,Idle,20:48:21
194,66,0,Idle,20:48:22
200,66,0,Idle,20:48:22
206,66,0,Idle,20:48:22
212,66,0,Idle,20:48:23
218,66,0,Idle,20:48:23
224,66,0,Idle,20:48:23
230,66,0,Idle,20:48:23
236,66,0,Idle,20:48:24
242,66,0,Idle,20:48:24
248,66,0,Idle,20:48:24
254,66,0,Idle,20:48:25
260,66,0,Idle,20:48:25
266,66,0,Idle,20:48:25
272,66,0,Idle,20:48:26
278,66,0,Idle,20:48:26
284,66,0,Idle,20:48:26
290,66,0,Idle,20:48:27
296,66,0,Idle,20:48:27
302,66,0,Idle,20:48:27
308,66,0,Idle,20:48:28
314,66,0,Idle,20:48:28
320,66,0,Idle,20:48:28
328,66,0,Idle,20:48:28
334,66,0,Idle,20:48:29
340,66,0,Idle,20:48:29
346,66,0,Idle,20:48:29
352,66,0,Idle,20:48:30
358,66,0,Idle,20:48:30
364,66,0,Idle,20:48:30
370,66,0,Idle,20:48:31
376,66,0,Idle,20:48:31
382,66,0,Idle,20:48:31
388,66,0,Idle,20:48:32
394,66,0,Idle,20:48:32
400,66,0,Idle,20:48:32
406,66,0,Idle,20:48:32
412,66,0,Idle,20:48:33
418,66,0,Idle,20:48:33
424,66,0,Idle,20:48:33
430,66,0,Idle,20:48:34
436,66,0,Idle,20:48:34
442,66,0,Idle,20:48:34
448,66,0,Idle,20:48:35
454,66,0,Idle,20:48:35
460,66,0,Idle,20:48:35
466,66,0,Idle,20:48:36
472,66,0,Idle,20:48:36
478,66,0,Idle,20:48:36
484,66,0,Idle,20:48:36
490,66,0,Idle,20:48:37
496,66,0,Idle,20:48:37
502,66,0,Idle,20:48:37
508,66,0,Idle,20:48:38
514,66,0,Idle,20:48:38
520,66,0,Idle,20:48:38
526,66,0,Idle,20:48:39
532,66,0,Idle,20:48:39
538,66,0,Idle,20:48:39
544,66,0,Idle,20:48:40
550,66,0,Idle,20:48:40
556,66,0,Idle,20:48:40
562,66,0,Idle,20:48:40
568,66,0,Idle,20:48:41
574,66,0,Idle,20:48:41
580,66,0,Idle,20:48:41
586,66,0,Idle,20:48:42
592,66,0,Idle,20:48:42
598,66,0,Idle,20:48:42
604,66,0,Idle,20:48:43
610,66,0,Idle,20:48:43
616,66,0,Idle,20:48:43
622,66,0,Idle,20:48:44
628,66,0,Idle,20:48:44
632,66,0,Idle,20:48:44
634,66,0,Idle,20:48:45
636,66,0,Idle,20:48:45
638,66,0,Idle,20:48:45
646,66,0,Idle,20:48:45
652,66,0,Idle,20:48:46
653,66,0,Idle,20:48:46
660,66,0,Idle,20:48:46
